model,dashboard,candidate_project,status,s_data,s_int,data_file_match,compiled_episode_count,error
claude,tableau_dashboard_refine5_405,/root/autodl-tmp/chi26-image2code/samples/claude/tableau_dashboard_refine5_405,error,,,,,"reference episode compilation failed: Build failed for /root/autodl-tmp/chi26-image2code/samples/ours/tableau_dashboard_refine5_405:

> vite_template_tmp@0.0.0 build
> tsc -b && vite build

scripts/tableau-source-validator.ts(212,7): error TS2322: Type 'unknown[]' is not assignable to type 'Record<string, string | number>[]'.
  Type 'unknown' is not assignable to type 'Record<string, string | number>'.
    Index signature for type 'string' is missing in type '{}'.
scripts/tableau-source-validator.ts(422,9): error TS2561: Object literal may only specify known properties, but 'valid_rows' does not exist in type '{ name: string; validRows: number; hasData: boolean; }'. Did you mean to write 'validRows'?
scripts/validate-data-ingestion.ts(125,13): error TS2367: This comparison appears to be unintentional because the types '""Quotes"" | ""Delimiter"" | ""FieldMismatch""' and '""error""' have no overlap.
scripts/validate-data-ingestion.ts(168,35): error TS2304: Cannot find name 'idx'.
scripts/validate-data-ingestion.ts(178,33): error TS2769: No overload matches this call.
  Overload 1 of 4, '(value: string | number | Date): Date', gave the following error.
    Argument of type 'unknown' is not assignable to parameter of type 'string | number | Date'.
  Overload 2 of 4, '(value: string | number): Date', gave the following error.
    Argument of type 'unknown' is not assignable to parameter of type 'string | number'.
scripts/validate-data-ingestion.ts(180,35): error TS2304: Cannot find name 'idx'.
scripts/validate-data-ingestion.ts(212,34): error TS2769: No overload matches this call.
  Overload 1 of 4, '(value: string | number | Date): Date', gave the following error.
    Argument of type 'unknown' is not assignable to parameter of type 'string | number | Date'.
  Overload 2 of 4, '(value: string | number): Date', gave the following error.
    Argument of type 'unknown' is not assignable to parameter of type 'string | number'.
"
claude,tableau_dashboard_refine5_415,/root/autodl-tmp/chi26-image2code/samples/claude/tableau_dashboard_refine5_415,error,,,,,"Page.wait_for_selector: Timeout 15000ms exceeded.
Call log:
  - waiting for locator(""svg, canvas"") to be visible
"
claude,tableau_dashboard_refine5_425,/root/autodl-tmp/chi26-image2code/samples/claude/tableau_dashboard_refine5_425,error,,,,,"Page.wait_for_selector: Timeout 15000ms exceeded.
Call log:
  - waiting for locator(""svg, canvas"") to be visible
"
claude,tableau_dashboard_refine5_451,/root/autodl-tmp/chi26-image2code/samples/claude/tableau_dashboard_refine5_451,error,,,,,"Page.wait_for_selector: Timeout 15000ms exceeded.
Call log:
  - waiting for locator(""svg, canvas"") to be visible
"
claude,tableau_dashboard_refine5_455,/root/autodl-tmp/chi26-image2code/samples/claude/tableau_dashboard_refine5_455,error,,,,,"Page.wait_for_selector: Timeout 15000ms exceeded.
Call log:
  - waiting for locator(""svg, canvas"") to be visible
"
claude,tableau_dashboard_refine5_460,/root/autodl-tmp/chi26-image2code/samples/claude/tableau_dashboard_refine5_460,error,,,,,"Page.wait_for_selector: Timeout 15000ms exceeded.
Call log:
  - waiting for locator(""svg, canvas"") to be visible
"
claude,tableau_dashboard_refine5_483,/root/autodl-tmp/chi26-image2code/samples/claude/tableau_dashboard_refine5_483,error,,,,,"Page.wait_for_selector: Timeout 15000ms exceeded.
Call log:
  - waiting for locator(""svg, canvas"") to be visible
"
claude,tableau_dashboard_refine5_495,/root/autodl-tmp/chi26-image2code/samples/claude/tableau_dashboard_refine5_495,error,,,,,"Page.wait_for_selector: Timeout 15000ms exceeded.
Call log:
  - waiting for locator(""svg, canvas"") to be visible
"
claude,tableau_dashboard_refine5_505,/root/autodl-tmp/chi26-image2code/samples/claude/tableau_dashboard_refine5_505,error,,,,,"Page.wait_for_selector: Timeout 15000ms exceeded.
Call log:
  - waiting for locator(""svg, canvas"") to be visible
"
claude,tableau_dashboard_refine5_520,/root/autodl-tmp/chi26-image2code/samples/claude/tableau_dashboard_refine5_520,error,,,,,"Page.wait_for_selector: Timeout 15000ms exceeded.
Call log:
  - waiting for locator(""svg, canvas"") to be visible
"
claude,tableau_dashboard_refine5_555,/root/autodl-tmp/chi26-image2code/samples/claude/tableau_dashboard_refine5_555,ok,1.0,0.0,True,0,
claude,tableau_dashboard_refine5_565,/root/autodl-tmp/chi26-image2code/samples/claude/tableau_dashboard_refine5_565,ok,0.049999999999999996,0.0,True,0,
claude,tableau_dashboard_refine5_586,/root/autodl-tmp/chi26-image2code/samples/claude/tableau_dashboard_refine5_586,error,,,,,"Page.wait_for_selector: Timeout 15000ms exceeded.
Call log:
  - waiting for locator(""svg, canvas"") to be visible
"
claude,tableau_dashboard_refine5_603,/root/autodl-tmp/chi26-image2code/samples/claude/tableau_dashboard_refine5_603,error,,,,,"Page.wait_for_selector: Timeout 15000ms exceeded.
Call log:
  - waiting for locator(""svg, canvas"") to be visible
"
claude,tableau_dashboard_refine_334,/root/autodl-tmp/chi26-image2code/samples/claude/tableau_dashboard_refine_334,ok,0.36238095238095236,0.0,True,0,
claude,tableau_dashboard_refine_5198,/root/autodl-tmp/chi26-image2code/samples/claude/tableau_dashboard_refine_5198,error,,,,,"Page.wait_for_selector: Timeout 15000ms exceeded.
Call log:
  - waiting for locator(""svg, canvas"") to be visible
"
claude,tableau_dashboard_refine_9517,/root/autodl-tmp/chi26-image2code/samples/claude/tableau_dashboard_refine_9517,ok,0.0,0.6688731781298392,False,1,
